age,income,debt,loan_amount,credit_history_years,num_late_payments,num_credit_lines,employment_years,debt_to_income_ratio,default
38,11848.77,4542.05,16355.86,8.4,0,4,19.9,0.3833,0
32,28148.27,4197.85,18633.91,13.4,0,3,2.6,0.1491,1
28,46100.66,4432.73,5582.53,7.3,2,3,2.3,0.0962,0
39,27511.46,19154.66,7325.95,4.3,2,3,2.8,0.6962,0
44,30205.25,22700.61,27347.17,17.4,1,3,,0.7515,0
65,72123.82,4547.07,26102.01,12.6,5,6,9.5,0.063,1
21,38711.67,10808.88,23838.08,1.9,2,6,15.7,0.2792,0
53,21895.16,16785.45,8852.6,9.9,2,8,10.5,0.7666,0
51,55338.17,3681.61,27678.02,1.8,0,5,5.0,0.0665,0
30,40888.55,21054.05,5276.43,3.4,1,11,1.6,0.5149,0
42,7998.72,6221.22,31630.84,10.5,1,6,7.2,0.7778,0
34,46958.14,36748.45,10843.31,17.0,1,1,19.5,0.7826,0
42,45940.26,17318.5,51397.06,24.5,2,6,4.9,0.377,0
58,36756.59,4785.68,3955.44,20.1,1,2,10.6,0.1302,0
47,62008.1,10024.69,54760.44,2.5,3,2,5.4,0.1617,0
46,24259.51,17265.04,10004.88,21.6,3,5,10.0,0.7117,0
34,44440.21,32412.31,9861.73,13.4,1,3,8.4,0.7293,0
22,14183.36,6897.42,15613.19,14.0,5,2,9.8,0.4863,0
37,46362.87,28417.71,7649.05,5.7,1,5,4.9,0.6129,0
54,117223.29,69389.74,12608.63,11.1,1,9,4.7,0.5919,0
21,19991.97,10584.89,7404.91,10.6,0,4,3.4,0.5295,0
27,23020.0,15235.13,7624.71,11.0,5,1,6.5,0.6618,0
41,23718.03,13005.2,19722.37,12.2,0,4,9.8,0.5483,0
28,39261.47,16772.57,6494.74,8.3,3,2,8.5,0.4272,0
30,19190.65,3637.88,7226.03,7.3,2,6,6.1,0.1896,0
34,46758.36,27826.39,4454.93,8.9,0,8,10.1,0.5951,0
23,60361.33,22861.87,8927.18,15.9,1,4,10.7,0.3788,0
28,50041.52,11801.46,38150.02,13.9,1,2,12.2,0.2358,0
48,12568.52,8063.42,6790.32,15.4,0,7,5.5,0.6416,0
24,65979.58,36775.1,7440.5,10.7,1,4,5.9,0.5574,0
20,,47789.79,15601.74,4.5,1,4,15.4,0.7499,0
32,59760.3,7909.47,9930.47,5.8,1,4,14.0,0.1324,0
48,45419.89,23588.88,79421.43,13.8,1,4,,0.5194,1
37,41444.63,8097.93,11730.85,16.2,0,1,2.7,0.1954,0
34,67469.68,48771.56,17468.85,15.0,1,2,6.8,0.7229,0
40,115163.49,9166.96,28424.74,8.9,2,2,13.3,0.0796,0
19,20499.91,10761.01,27991.67,9.7,4,1,12.2,0.5249,1
45,69346.8,43887.41,16100.89,9.0,3,3,8.2,0.6329,0
44,34484.66,9791.38,11744.0,3.0,0,10,8.0,0.2839,0
35,33597.14,25645.05,67455.46,4.2,1,4,4.1,0.7633,1
52,14444.68,9830.83,12334.95,11.9,1,4,3.6,0.6806,0
26,30611.36,7214.93,9382.94,7.0,1,3,4.4,0.2357,0
53,19963.1,120.43,7969.05,1.7,1,4,4.2,0.006,0
41,27493.02,6524.8,3356.18,9.2,3,1,6.2,0.2373,0
35,18790.15,4228.69,25778.41,4.4,3,2,12.6,0.225,0
39,27740.67,19750.57,2041.71,4.0,1,7,3.0,0.712,0
38,28462.25,22021.16,13298.7,2.9,0,6,,0.7737,0
54,38486.12,2168.77,11340.23,5.1,2,8,7.1,0.0564,0
27,13782.43,5196.47,80175.41,1.3,2,5,15.6,0.377,1
30,15255.4,6692.02,3086.15,4.4,1,5,4.4,0.4387,0
52,45123.05,3353.97,6497.14,12.0,2,1,6.7,0.0743,0
32,22506.0,6796.77,11981.55,10.4,3,5,9.8,0.302,1
50,69197.35,17553.01,11406.93,15.1,1,5,6.3,0.2537,0
60,41571.16,17827.59,8607.29,10.9,2,5,8.9,0.4288,0
35,52263.7,27645.03,12521.59,1.0,3,5,11.3,0.529,0
48,84661.43,47646.44,4877.31,6.9,3,8,11.3,0.5628,0
26,30157.04,3299.3,17778.66,6.5,2,8,3.7,0.1094,0
49,25727.3,16731.96,2085.6,4.1,0,3,7.2,0.6504,0
42,61268.53,33258.62,13087.13,2.9,0,3,3.6,0.5428,0
45,49301.42,35066.12,8264.42,11.6,0,1,10.1,0.7113,0
32,32454.74,11666.47,30122.58,8.0,2,4,15.9,0.3595,0
20,,59847.71,54407.04,3.7,3,7,7.0,0.7151,1
46,,22145.26,10251.28,2.6,1,5,10.9,0.6926,0
18,37036.68,12989.78,40642.95,13.5,1,4,7.8,0.3507,0
36,36780.89,11215.03,10374.51,12.2,1,9,7.5,0.3049,0
51,20728.06,15468.31,6167.81,12.4,1,8,2.4,0.7462,0
42,38046.0,21767.33,53999.11,11.9,1,3,14.8,0.5721,0
63,83956.67,62345.91,20264.4,11.9,3,4,10.0,0.7426,0
52,47428.61,30239.52,13407.25,11.1,2,4,7.3,0.6376,0
32,36998.7,18034.57,23149.81,5.5,1,2,8.9,0.4874,0
40,32956.36,3054.47,16636.79,11.8,0,5,6.6,0.0927,1
39,44290.27,10327.81,12640.04,8.8,1,3,1.1,0.2332,0
21,56946.07,44137.41,4623.25,4.5,1,3,5.3,0.7751,0
28,52341.42,13375.2,10759.78,8.1,2,6,13.5,0.2555,0
33,29758.83,2220.12,21995.75,16.2,0,1,5.5,0.0746,1
18,44128.85,24978.81,12109.95,9.7,0,5,9.4,0.566,0
40,48434.32,28440.8,27497.78,10.5,1,5,3.2,0.5872,0
37,19844.52,4531.82,18159.04,3.9,1,6,8.1,0.2284,0
19,40172.51,9566.58,6617.62,4.7,1,4,19.7,0.2381,0
44,9929.03,3724.52,4650.19,8.8,4,1,3.7,0.3751,1
48,48509.76,845.58,11781.16,7.4,0,3,5.8,0.0174,0
42,53971.2,34080.57,8783.39,6.7,2,5,8.8,0.6315,0
36,56870.25,14426.33,17484.28,3.9,1,5,6.9,0.2537,0
47,28651.81,19569.49,7521.27,4.6,1,2,3.4,0.683,0
48,43714.19,28069.07,8165.61,2.8,3,3,10.4,0.6421,0
43,85337.76,45154.05,31022.12,5.8,0,5,,0.5291,0
30,84817.89,22044.16,15041.41,7.4,3,4,3.7,0.2599,0
43,35685.38,14739.96,7614.57,7.7,0,3,13.4,0.4131,0
54,39481.67,14050.08,13549.62,15.9,4,1,11.6,0.3559,0
32,70724.45,19173.79,40260.62,1.6,3,4,2.1,0.2711,1
65,14757.68,10013.22,16899.33,21.2,3,8,9.1,0.6785,0
33,29916.17,11571.74,21468.9,11.9,2,3,14.2,0.3868,0
40,80930.2,53913.96,7318.88,8.5,4,1,2.9,0.6662,0
31,65193.84,5487.68,30367.72,4.4,2,6,4.7,0.0842,0
42,45322.47,5113.27,85347.1,6.0,0,2,9.4,0.1128,0
19,14713.2,11503.61,7092.73,11.7,0,6,7.4,0.7819,0
33,35244.12,16572.31,5189.98,4.9,3,5,12.9,0.4702,0
26,25490.24,10395.32,15374.01,12.4,2,2,3.9,0.4078,0
41,44294.83,18538.49,26914.06,8.0,2,2,6.8,0.4185,0
51,22345.76,3848.28,12417.83,8.0,0,5,12.4,0.1722,0
47,19625.13,11283.73,5752.76,11.8,2,1,6.6,0.575,0
18,10520.5,713.55,12248.18,3.7,2,3,8.0,0.0678,0
64,75590.27,34670.16,21557.39,6.6,2,7,2.2,0.4587,0
43,28570.72,13045.82,9646.73,7.4,1,2,2.9,0.4566,0
30,39906.22,29185.44,21715.99,11.4,1,6,10.1,0.7314,0
41,36266.77,15266.36,33920.29,15.2,1,1,11.8,0.4209,0
42,19140.08,2098.71,16190.57,3.5,1,1,10.4,0.1097,0
31,17061.18,7817.48,13064.34,8.1,2,4,12.1,0.4582,0
42,19866.91,1451.52,25938.28,3.3,3,5,7.7,0.0731,0
32,23531.59,3836.47,6735.31,8.0,0,4,15.3,0.163,0
35,45250.26,1126.14,6224.4,10.5,1,3,4.7,0.0249,0
31,22529.24,9251.29,10793.96,6.0,3,4,1.5,0.4106,0
22,103558.75,7003.27,9013.66,15.6,2,1,5.8,0.0676,0
41,67257.96,25256.41,7025.67,10.6,0,6,15.3,0.3755,0
47,58983.66,44022.81,57778.66,10.1,0,7,8.7,0.7464,0
46,33799.61,19462.12,75932.08,8.7,0,6,5.5,0.5758,1
49,90090.36,5579.24,10067.18,11.6,0,5,8.2,0.0619,0
43,31862.87,5715.17,14376.86,16.3,3,4,9.6,0.1794,0
33,35640.69,19207.83,11495.67,9.0,2,3,6.1,0.5389,0
50,40214.57,28784.04,32402.78,6.3,1,4,10.1,0.7158,0
23,55331.29,1457.14,37968.66,26.9,1,4,16.3,0.0263,1
29,53217.62,34589.37,3223.39,8.9,0,3,15.6,0.65,0
28,27307.72,12273.48,19551.53,7.4,2,2,12.5,0.4495,0
52,26375.84,11522.89,4696.36,11.3,3,2,18.0,0.4369,0
51,53313.34,40851.38,54536.08,2.1,0,1,3.4,0.7663,0
45,55778.4,33361.94,19000.08,3.3,2,3,,0.5981,1
52,28680.98,19505.79,6914.12,1.7,1,3,23.0,0.6801,0
29,14012.25,3968.22,11014.22,2.0,0,1,4.9,0.2832,0
44,32067.89,14221.83,10602.21,4.2,1,3,6.6,0.4435,0
38,52792.03,25990.81,20334.83,6.0,2,2,18.1,0.4923,0
50,107285.64,27601.07,30746.46,,4,5,12.8,0.2573,0
38,17698.32,8073.95,5331.75,7.5,1,7,3.6,0.4562,0
35,28114.96,5322.85,58162.94,9.8,2,4,17.6,0.1893,0
46,,3297.52,48269.35,6.2,3,6,,0.1147,1
50,81918.75,24508.14,6632.53,10.0,3,3,13.7,0.2992,0
31,35562.08,21032.54,14160.92,16.3,1,2,7.1,0.5914,0
39,21069.97,15443.23,52504.12,23.0,1,4,9.7,0.7329,1
27,50777.93,18593.42,35822.62,17.9,1,6,3.3,0.3662,0
18,28487.39,14649.9,10204.72,21.3,2,4,6.3,0.5143,0
42,17419.88,1435.92,25628.8,7.6,3,3,15.1,0.0824,0
47,21254.76,15379.33,146936.92,2.3,2,4,5.5,0.7236,1
43,102788.13,46756.61,14532.28,7.2,1,5,5.0,0.4549,0
18,45730.72,28548.34,8053.66,3.9,2,2,9.9,0.6243,0
35,38741.09,24622.01,15335.66,7.7,1,2,8.0,0.6356,0
18,31259.04,6413.87,16272.66,3.3,1,8,6.0,0.2052,0
56,43273.22,18319.27,8781.22,8.6,3,2,5.6,0.4233,0
26,42965.02,33013.63,19021.02,4.8,1,3,6.9,0.7684,0
55,43273.74,3103.06,4897.5,4.7,0,4,1.5,0.0717,0
51,38906.13,21259.86,7844.54,15.2,0,2,4.3,0.5464,0
29,61161.86,47083.09,24504.1,8.7,2,5,11.8,0.7698,0
26,36822.44,8854.39,3281.66,8.0,2,3,9.5,0.2405,0
44,20195.94,13918.2,27516.31,13.0,2,4,7.7,0.6892,0
29,25148.32,18783.93,2671.55,9.9,3,3,3.9,0.7469,0
41,11076.59,6620.13,3344.06,12.9,2,3,8.5,0.5977,0
34,122527.44,22675.25,8962.61,7.3,1,1,9.2,0.1851,0
18,60940.47,16283.33,16806.0,12.4,0,5,5.6,0.2672,0
18,22069.63,632.24,38569.26,2.4,1,3,2.3,0.0286,1
42,30665.49,20397.54,13990.0,7.2,3,3,8.9,0.6652,0
33,24782.03,16844.07,10968.22,9.4,1,5,5.0,0.6797,0
33,91631.31,46380.86,21240.5,6.0,0,5,7.5,0.5062,0
48,15491.92,4369.07,6656.05,7.4,4,3,5.9,0.282,0
54,38897.51,2390.21,14936.04,13.3,2,2,2.8,0.0614,0
36,34026.1,20498.89,5117.61,13.5,2,3,2.4,0.6024,0
35,59641.28,34664.76,14272.25,9.4,1,1,10.7,0.5812,0
46,34118.48,24909.29,12041.7,16.7,0,5,7.8,0.7301,0
23,12645.73,7390.49,7020.47,3.8,1,4,13.9,0.5844,0
42,31236.09,20708.15,15245.39,6.7,3,4,13.3,0.663,0
46,20266.06,12094.05,15166.43,6.9,0,7,3.7,0.5968,0
48,38091.55,19219.08,34213.08,15.8,0,1,4.7,0.5045,0
18,85862.82,29328.43,3697.8,10.6,1,3,6.9,0.3416,0
30,12789.05,9229.78,12571.16,18.4,1,6,2.0,0.7217,0
29,22468.43,11700.99,7272.03,2.5,0,2,5.0,0.5208,0
41,26065.93,8306.8,26790.69,9.6,0,4,16.9,0.3187,0
45,28883.37,1928.7,24419.31,8.1,1,4,12.8,0.0668,0
57,56617.61,13167.21,20056.41,1.0,1,1,11.4,0.2326,0
34,32724.3,14234.46,7607.83,4.7,3,4,17.7,0.435,0
34,46605.86,10276.98,27129.49,3.8,0,4,1.0,0.2205,0
53,24947.68,4415.45,3928.04,10.5,2,3,11.5,0.177,0
43,41687.42,17588.54,3333.41,15.4,3,7,11.6,0.4219,0
55,57911.92,7867.7,4814.09,,4,6,8.4,0.1359,0
43,23403.02,14985.61,13006.7,3.7,2,3,2.9,0.6403,0
26,58035.77,22488.54,22928.4,3.2,1,1,22.1,0.3875,0
24,37474.79,17204.31,1235.43,19.0,0,7,13.1,0.4591,0
21,68000.89,8017.75,38491.56,5.1,4,5,16.9,0.1179,0
47,32181.53,8356.29,14837.15,0.5,2,6,10.8,0.2597,0
54,45649.45,14976.29,3811.52,5.5,1,5,4.3,0.3281,0
62,35441.41,22915.36,14483.39,2.5,3,4,3.6,0.6466,0
50,34278.47,21119.91,32016.94,8.3,1,5,14.0,0.6161,0
53,42419.28,7566.84,21580.66,7.8,2,12,4.6,0.1784,0
33,50115.44,24704.07,32185.09,6.3,1,1,8.1,0.4929,0
26,17158.71,3341.92,4478.32,2.8,0,1,5.6,0.1948,0
50,85834.83,67860.82,9593.07,7.6,0,5,10.7,0.7906,0
45,11898.91,9063.39,6375.68,6.9,0,0,7.3,0.7617,0
41,24079.42,10850.47,52789.32,7.4,4,5,21.9,0.4506,1
44,34318.46,19188.21,22281.02,5.8,3,4,23.2,0.5591,0
43,46509.58,29819.35,130301.68,11.9,1,3,9.7,0.6411,1
55,93498.77,53929.97,9190.38,13.8,1,4,3.9,0.5768,0
55,11908.71,6667.25,7482.04,3.2,2,2,4.4,0.5599,0
46,26779.27,20535.5,11917.21,11.4,2,3,4.8,0.7668,0
50,10136.52,4836.79,40242.78,14.2,1,3,3.7,0.4772,0
46,37011.1,18840.21,9967.69,24.3,1,3,8.5,0.509,0
34,42745.11,29041.67,14758.14,8.7,1,5,3.3,0.6794,0
49,94322.73,50548.75,14434.16,5.9,1,3,7.0,0.5359,0
23,39041.52,22891.84,13788.6,12.6,2,0,8.0,0.5863,0
52,67942.37,12727.98,7927.41,6.0,0,6,6.8,0.1873,0
25,51549.73,15310.97,11970.1,14.7,5,2,24.5,0.297,0
43,27968.97,3295.89,11567.07,7.3,2,3,8.1,0.1178,0
29,15593.72,6309.41,13279.12,4.8,2,8,7.1,0.4046,0
46,42830.31,15615.16,28419.01,8.4,1,2,13.7,0.3646,0
39,14834.91,11834.26,54638.96,6.7,0,3,8.9,0.7977,0
20,78993.77,38625.34,6820.26,6.4,0,4,14.6,0.489,0
45,32950.53,20731.02,9763.49,1.8,2,2,6.0,0.6292,0
33,74392.21,19878.47,6904.93,14.1,0,2,10.8,0.2672,0
50,27224.47,18110.7,15516.84,14.0,0,5,9.1,0.6652,0
40,42672.52,20997.78,8684.72,10.3,1,2,6.1,0.4921,0
44,41175.94,22959.45,16184.96,10.9,1,6,4.7,0.5576,1
28,35347.17,8325.84,32302.55,4.2,1,4,9.9,0.2355,0
32,28012.45,12294.96,1771.06,1.1,2,4,20.4,0.4389,0
34,45957.56,23311.03,19799.74,8.9,1,4,18.9,0.5072,0
50,20833.18,9818.17,9245.11,7.2,0,5,13.8,0.4713,0
60,17576.86,12868.99,19309.22,8.8,0,2,12.7,0.7322,0
30,76549.75,55010.04,6521.27,0.8,3,4,8.0,0.7186,0
52,56179.14,43639.24,34787.34,11.7,0,2,4.2,0.7768,0
18,37779.99,20172.34,27739.83,4.2,4,4,2.5,0.5339,0
25,98625.53,76684.44,21050.54,3.6,2,1,10.0,0.7775,0
28,30925.63,20595.93,25199.53,20.1,1,3,19.7,0.666,0
23,80307.79,17399.94,7357.71,17.4,0,2,8.7,0.2167,0
20,40349.91,13797.59,8138.01,1.7,1,6,14.2,0.3419,0
44,19636.58,3744.97,24390.5,4.9,2,6,9.3,0.1907,0
37,110064.75,369.57,7228.72,6.4,0,9,8.1,0.0034,0
44,65803.38,9899.39,42468.08,16.2,0,6,5.2,0.1504,0
48,33772.0,109.71,10312.66,12.2,0,4,5.3,0.0032,0
43,56179.25,32351.99,19960.6,2.9,5,3,,0.5759,1
47,28503.38,9703.33,71639.34,8.3,2,9,6.3,0.3404,1
39,59724.01,14934.57,7593.3,6.4,1,5,13.0,0.2501,0
25,8650.33,5271.31,14115.23,6.6,2,7,13.9,0.6094,0
52,19694.98,13116.65,31049.77,5.2,3,3,10.6,0.666,1
32,65352.82,50990.86,28595.99,6.5,4,4,20.7,0.7802,0
28,31263.5,16057.27,10277.86,11.4,0,6,15.0,0.5136,0
37,41131.33,15186.64,8836.23,7.0,1,1,8.5,0.3692,0
29,16186.43,3952.91,11086.59,7.4,0,5,,0.2442,0
34,110053.31,19573.48,42543.66,12.2,1,7,10.2,0.1779,0
44,74185.04,12636.74,10686.27,10.0,1,3,17.3,0.1703,0
44,32195.72,10539.32,14221.25,12.3,2,1,3.9,0.3274,0
29,28486.41,22601.95,9495.48,4.3,1,8,15.9,0.7934,0
34,67357.03,46.0,23492.56,7.9,2,7,4.7,0.0007,0
52,119310.22,18822.94,15129.78,7.7,2,1,6.3,0.1578,0
45,,9700.06,5986.44,7.0,2,3,13.5,0.1507,0
64,133663.62,76682.23,6154.51,6.2,3,8,13.8,0.5737,0
54,20880.88,5888.15,2700.29,17.0,2,5,7.5,0.282,0
53,22211.55,8125.18,6870.16,5.8,0,3,9.2,0.3658,0
23,17794.33,2115.73,25214.05,14.7,0,1,19.7,0.1189,0
49,47337.42,15337.21,38522.91,21.7,0,6,19.3,0.324,0
39,40350.62,3331.34,23119.85,,0,4,8.2,0.0826,0
33,33151.04,14136.75,20820.76,2.8,2,5,7.4,0.4264,0
42,59015.49,4623.9,12073.63,1.5,2,7,5.9,0.0784,0
51,76069.08,48106.6,24833.07,14.5,1,5,3.2,0.6324,0
46,14539.18,6590.34,16798.13,14.8,2,5,8.0,0.4533,0
29,25382.54,14700.91,56588.39,3.8,0,4,8.2,0.5792,1
48,59402.18,19888.63,12347.93,12.4,4,2,6.4,0.3348,0
32,27429.02,8371.15,39120.68,4.7,1,2,7.2,0.3052,1
42,22495.63,1767.42,26884.13,8.1,2,4,3.2,0.0786,0
36,66911.25,28041.47,24061.17,14.0,1,3,8.4,0.4191,0
37,16752.45,6895.34,2672.6,10.0,2,4,4.8,0.4116,0
49,30304.52,11348.49,28095.13,4.3,2,4,11.2,0.3745,1
27,44231.23,26203.23,12064.15,8.4,1,2,7.2,0.5924,0
63,25737.6,17141.33,9366.16,6.2,3,4,11.9,0.666,0
18,58098.4,34895.74,4079.25,12.3,1,9,27.7,0.6006,0
32,25814.04,2971.0,13300.15,9.9,1,3,3.4,0.1151,0
44,84556.2,42079.19,13723.17,9.8,2,5,3.8,0.4976,0
47,33676.39,2163.99,4710.73,4.2,0,4,14.2,0.0643,0
38,54326.21,30188.96,4110.81,4.1,1,8,9.6,0.5557,0
39,56818.34,17356.37,19718.17,8.8,0,3,11.3,0.3055,0
44,24921.25,2641.63,26832.37,13.3,2,5,1.9,0.106,0
37,10592.57,7305.07,15556.38,19.0,2,3,4.7,0.6896,0
56,45091.7,22149.34,33545.83,2.1,4,1,12.3,0.4912,1
50,37925.27,10762.43,12467.64,8.1,4,0,11.7,0.2838,0
50,50690.59,1246.06,12791.28,14.0,1,8,2.3,0.0246,1
28,31700.37,13626.35,6414.89,11.7,3,2,9.8,0.4298,0
39,28049.99,20717.18,3834.55,9.6,1,2,5.1,0.7386,0
36,121186.24,57818.42,58907.85,13.9,1,3,5.7,0.4771,1
27,15011.74,11668.93,33025.63,3.9,2,9,6.6,0.7773,1
44,56408.23,6157.57,4385.2,11.9,2,2,3.3,0.1092,0
33,25725.52,11695.96,15132.52,14.4,4,2,6.7,0.4546,0
47,29689.03,18956.45,12332.13,3.4,1,3,14.0,0.6385,0
27,30023.58,12622.89,10730.08,9.9,2,2,,0.4204,0
60,22425.17,1633.74,9631.42,12.4,0,4,7.7,0.0729,0
29,51161.09,23856.87,18124.42,13.1,1,2,10.4,0.4663,0
42,83649.12,40937.07,25707.56,1.9,2,2,9.9,0.4894,0
49,48146.72,28067.97,18433.28,5.3,0,5,5.7,0.583,0
33,38639.46,23530.24,12131.8,0.9,3,6,7.3,0.609,0
50,20093.18,12389.82,11780.71,16.9,2,5,8.9,0.6166,0
25,49518.18,26282.05,28267.03,6.4,0,2,6.6,0.5308,0
57,132430.04,22863.91,19355.97,3.9,1,4,7.8,0.1726,0
40,28899.61,9345.8,14159.65,3.6,3,5,25.1,0.3234,0
32,28981.41,17994.67,12981.48,5.4,2,7,13.7,0.6209,0
36,25934.94,19781.66,17609.9,14.5,2,6,18.6,0.7627,0
49,27074.6,1709.97,9184.95,4.3,2,5,9.2,0.0632,0
32,6994.09,2996.47,25776.82,18.3,2,7,10.1,0.4284,0
31,46305.74,11577.26,5649.45,2.8,2,4,5.4,0.25,0
37,21865.57,3942.69,9612.65,25.2,1,3,15.5,0.1803,0
25,13819.59,5592.08,21782.99,5.5,0,3,2.1,0.4046,0
61,57063.16,27668.3,5397.51,18.5,3,6,23.1,0.4849,0
33,18973.33,148.33,3795.58,17.0,1,5,10.4,0.0078,0
49,29637.58,18498.75,14051.19,16.9,0,6,5.6,0.6242,0
42,87541.25,57418.81,3438.65,7.6,2,2,12.3,0.6559,0
28,15591.33,12042.88,4726.58,3.2,2,3,4.3,0.7724,0
39,14478.8,2092.4,24471.77,9.2,2,6,8.1,0.1445,0
49,42684.18,20302.39,11340.91,4.6,1,3,5.6,0.4756,0
37,72380.52,24703.49,37361.26,17.0,4,3,6.4,0.3413,0
54,14120.67,3782.39,5095.68,8.9,2,1,8.2,0.2679,0
52,46379.55,20987.06,12392.39,8.1,2,3,15.7,0.4525,0
51,51462.04,32210.42,18391.94,4.8,2,0,8.0,0.6259,0
34,10556.57,194.69,5237.44,6.0,2,4,3.5,0.0184,0
27,58635.81,45473.25,30497.79,11.2,1,2,5.3,0.7755,0
32,61449.04,39813.16,20101.37,10.1,2,4,5.0,0.6479,0
42,30119.52,18099.51,3687.01,12.4,2,2,23.6,0.6009,0
46,76988.23,46832.7,12962.38,13.0,1,3,5.0,0.6083,0
18,71816.77,22352.87,18192.51,13.7,1,5,9.4,0.3112,1
39,38633.33,23230.08,8332.8,3.5,2,8,7.9,0.6013,0
41,27698.48,8570.36,4089.21,10.4,0,3,6.4,0.3094,0
36,20257.96,14564.77,16693.37,9.9,2,5,4.5,0.719,0
55,35506.17,5033.99,78354.16,2.8,1,2,3.8,0.1418,1
45,51116.13,11954.94,9802.7,10.7,0,5,11.4,0.2339,0
55,29896.42,13186.41,46882.18,16.8,1,3,14.8,0.4411,0
37,9715.71,2481.09,7318.56,10.9,2,5,3.6,0.2554,0
51,77748.02,26386.88,15873.98,3.0,2,3,8.4,0.3394,0
59,40706.13,16035.7,24765.78,4.6,1,10,7.5,0.3939,0
55,28918.17,19811.34,13270.11,9.5,2,7,3.3,0.6851,0
26,60736.19,25421.36,10528.19,4.1,2,3,5.4,0.4186,0
36,90651.99,26286.17,23882.52,11.4,1,2,12.9,0.29,0
35,6760.51,1339.86,60667.54,8.2,2,7,20.2,0.1982,1
45,47124.97,15407.07,16991.52,13.5,0,3,21.3,0.3269,0
48,15429.1,6365.88,8840.97,6.7,1,1,7.1,0.4126,0
29,48994.65,29244.51,11478.13,9.7,1,6,9.7,0.5969,0
40,39212.71,3797.32,100284.47,5.1,2,2,7.4,0.0968,1
18,53179.91,9428.13,14882.27,22.6,2,3,14.1,0.1773,0
57,26915.33,8174.81,8303.8,8.0,2,4,12.1,0.3037,0
33,11802.37,3402.84,5345.15,3.4,2,7,12.5,0.2883,0
40,27716.39,8686.27,3100.38,14.7,1,3,4.8,0.3134,0
36,46356.12,29427.65,17869.8,6.6,2,3,7.0,0.6348,0
53,66785.11,17318.95,22555.03,14.2,3,2,13.1,0.2593,0
18,17977.95,7218.48,9726.83,6.6,2,4,20.4,0.4015,0
39,67254.3,33568.34,13200.68,1.6,2,5,,0.4991,0
38,24619.07,4572.82,5237.66,4.1,3,4,4.1,0.1857,0
34,45137.56,25952.12,14858.73,7.9,1,4,2.7,0.575,0
60,26743.95,11705.53,19637.5,3.2,1,4,13.8,0.4377,0
29,40509.93,14479.26,8706.88,6.5,0,4,4.9,0.3574,0
49,62014.69,40174.8,51656.03,13.2,1,8,24.3,0.6478,0
44,17392.45,3387.98,6838.44,10.6,3,5,13.5,0.1948,0
55,24150.41,17063.25,16760.52,8.7,1,3,11.2,0.7065,0
31,40577.85,18212.92,26334.99,6.6,0,6,6.8,0.4488,0
31,153422.4,74768.86,12558.69,17.5,0,10,10.5,0.4873,0
53,21635.4,15145.8,11489.84,8.9,0,4,4.9,0.7,0
45,123510.36,80783.95,4259.5,5.1,2,4,9.1,0.6541,0
21,120892.14,58179.3,39571.85,12.9,3,3,14.8,0.4812,0
33,34255.87,20640.88,11661.94,11.1,0,7,6.7,0.6026,0
44,30366.9,10526.86,20535.13,4.6,0,1,7.9,0.3467,0
50,23974.86,10498.64,22883.61,15.6,1,0,2.2,0.4379,0
31,34859.41,1730.98,8081.73,9.0,1,5,8.4,0.0497,0
18,15614.7,1122.48,11406.94,9.8,1,2,9.8,0.0719,0
46,34691.73,23019.36,38854.76,16.2,1,4,12.8,0.6635,0
25,89154.68,4256.01,5465.67,3.0,4,4,18.6,0.0477,0
18,25168.51,3410.82,73301.36,4.8,1,3,6.9,0.1355,1
18,31431.49,20011.37,7362.11,16.4,4,5,3.4,0.6367,0
49,13086.23,12.0,5199.86,4.6,1,6,7.4,0.0009,1
41,45453.14,10268.93,14851.37,8.2,1,4,13.1,0.2259,0
37,42560.8,19885.72,78172.92,17.7,2,5,0.8,0.4672,0
56,37730.4,17973.25,2896.41,3.8,2,6,4.1,0.4764,0
47,31885.41,19823.87,11934.49,1.7,3,3,4.7,0.6217,0
59,30465.35,12330.58,19555.5,3.5,1,2,5.0,0.4047,0
23,49076.72,19999.82,13724.25,8.1,1,2,5.6,0.4075,0
39,35693.01,20710.81,18133.88,7.0,2,3,,0.5802,0
20,43869.87,17499.67,7521.9,6.5,2,2,10.7,0.3989,0
37,41315.36,20112.02,8268.62,6.1,5,7,12.7,0.4868,0
37,71257.57,51178.56,11863.98,4.5,2,3,19.7,0.7182,0
47,54513.11,17507.47,5410.46,6.3,0,2,11.1,0.3212,0
40,40770.62,12561.43,12890.56,10.3,2,6,2.9,0.3081,0
47,90314.49,256.42,9788.89,12.3,3,2,7.3,0.0028,0
48,46730.91,22932.77,9172.49,10.9,0,5,12.2,0.4907,0
65,79457.5,1892.48,17264.46,6.2,0,2,7.1,0.0238,0
36,,21081.22,3113.41,7.1,3,3,3.7,0.4033,0
28,12026.27,7737.55,11122.53,13.2,1,2,15.1,0.6434,0
42,79451.41,34953.6,85296.01,13.1,0,4,9.6,0.4399,1
30,39383.64,8495.4,5603.31,21.4,1,2,,0.2157,1
57,35200.91,22139.08,37361.66,6.5,1,3,11.0,0.6289,0
36,42993.71,9276.91,13956.84,3.3,0,3,11.3,0.2158,0
33,29525.52,17314.52,8247.24,8.5,1,3,7.8,0.5864,0
34,41615.06,20316.75,4644.72,11.3,0,3,6.5,0.4882,0
48,25460.27,3462.52,14939.22,13.7,1,6,4.6,0.136,0
